Children out of school (% of primary school age),SE.PRM.UNER.ZS,Timor-Leste,TLS,..,..,..,3.880000114,6.324999809,6.324999809,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Togo,TGO,12.54244995,8.636210442,12.03275967,..,..,..,1.012159944,0.9491900206,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Tonga,TON,0.1992200017,..,..,..,2.391000032,4.217999935,1.616999984,0.6639999747,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Trinidad and Tobago,TTO,3.116990089,8.174699783,7.797810078,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Tunisia,TUN,5.864570141,3.950150013,3.596560001,1.975389957,1.092499971,0.7944399714,1.057199955,1.713129997,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Turkiye,TUR,..,..,..,..,..,0.008430000395,0.2183800042,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Turks and Caicos Islands,TCA,..,4.411049843,20.76814079,..,..,..,4.869999886,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Tuvalu,TUV,..,..,..,..,..,..,1.15041995,2.693130016,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Uganda,UGA,..,..,..,6.216030121,6.230999947,4.719900131,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Ukraine,UKR,..,1.995869994,8.082929611,8.692500114,9.827859879,10.71319008,15.8709898,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,United Arab Emirates,ARE,..,6.312679768,7.202819824,8.875220299,3.728780031,1.806380033,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,United Kingdom,GBR,0.04633000121,0.02622999996,0.04247000068,1.092700005,1.889760017,1.886739969,0.02154999971,3.090620041,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,United States,USA,..,..,..,..,..,2.898070097,4.095119953,3.982209921,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Uruguay,URY,..,..,..,1.154979944,1.410069942,0.3923600018,0.2024299949,0.3219999969,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Uzbekistan,UZB,..,..,..,5.342000008,5.116000175,4.413000107,1.738000035,3.819999933,3.957000017
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Vanuatu,VUT,7.711510181,6.420979977,6.895840168,..,..,..,4.894999981,8.152999878,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Venezuela, RB",VEN,7.113120079,3.685970068,5.417329788,5.008289814,5.057789803,5.63037014,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Viet Nam,VNM,0,0.3295100033,..,1.939839959,1.067899942,0,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,West Bank and Gaza,PSE,8.035690308,7.008349895,7.023250103,10.03584957,7.814630032,7.812029839,7.805099964,9.19754982,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Yemen, Rep.",YEM,39.42387009,..,32.69202042,..,21.8579998,21.4661808,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Zambia,ZMB,31.97936058,29.02531052,..,7.075570107,5.662449837,8.619400024,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Zimbabwe,ZWE,1.938840032,4.654950142,5.86950016,..,5.137090206,6.345449924,6.272999763,5.586999893,..
"Children out of school, primary",SE.PRM.UNER,Afghanistan,AFG,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Albania,ALB,3630,..,4554,334,405,666,10049,14839,..
"Children out of school, primary",SE.PRM.UNER,Algeria,DZA,129143,58397,38875,23631,19201,13746,8909,29307,46538
"Children out of school, primary",SE.PRM.UNER,American Samoa,ASM,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Andorra,AND,..,..,..,2720,2597,2522,372,322,..
"Children out of school, primary",SE.PRM.UNER,Angola,AGO,..,..,..,550147,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Antigua and Barbuda,ATG,..,..,..,128,39,312,..,..,..
"Children out of school, primary",SE.PRM.UNER,Argentina,ARG,23214,23310,20691,4888,6069,15848,34663,..,..
"Children out of school, primary",SE.PRM.UNER,Armenia,ARM,..,29419,23115,9541,8539,3585,13300,15608,..
"Children out of school, primary",SE.PRM.UNER,Aruba,ABW,1,25,56,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Australia,AUS,8978,6248,26000,52484,45429,971,8348,6721,..
"Children out of school, primary",SE.PRM.UNER,Austria,AUT,6615,7188,7430,6683,6279,4807,3232,5781,..
"Children out of school, primary",SE.PRM.UNER,Azerbaijan,AZE,79138,79899,88738,49999,38511,8544,52916,27450,..
"Children out of school, primary",SE.PRM.UNER,"Bahamas, The",BHS,..,..,..,5540,7504,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Bahrain,BHR,9291,9375,10060,6095,2639,232,..,10059,..
"Children out of school, primary",SE.PRM.UNER,Bangladesh,BGD,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Barbados,BRB,213,322,306,407,..,..,841,1272,..
"Children out of school, primary",SE.PRM.UNER,Belarus,BLR,0,9727,8037,5941,14061,18753,28438,28733,..
"Children out of school, primary",SE.PRM.UNER,Belgium,BEL,870,654,873,15271,13766,13387,11848,..,..
"Children out of school, primary",SE.PRM.UNER,Belize,BLZ,788,..,571,765,253,28,2670,4353,..
"Children out of school, primary",SE.PRM.UNER,Benin,BEN,..,..,234732,76392,67338,64930,162954,114877,..
"Children out of school, primary",SE.PRM.UNER,Bermuda,BMU,..,..,..,67,27,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Bhutan,BTN,39711,..,..,9044,7970,9567,3534,4229,..
"Children out of school, primary",SE.PRM.UNER,Bolivia,BOL,3130,3118,5282,93279,135589,147734,58725,47675,..
"Children out of school, primary",SE.PRM.UNER,Bosnia and Herzegovina,BIH,..,..,..,20046,21966,21531,23643,24341,..
"Children out of school, primary",SE.PRM.UNER,Botswana,BWA,56554,56011,54508,..,47136,49933,71445,..,..
"Children out of school, primary",SE.PRM.UNER,Brazil,BRA,..,..,..,..,896213,602121,768294,..,..
"Children out of school, primary",SE.PRM.UNER,British Virgin Islands,VGB,123,54,61,16,40,36,..,21,..
"Children out of school, primary",SE.PRM.UNER,Brunei Darussalam,BRN,..,..,..,533.9320068,75.02999878,212.3099976,..,..,..
"Children out of school, primary",SE.PRM.UNER,Bulgaria,BGR,5572,1172,1123,3740,6304,7515,36271,..,..
"Children out of school, primary",SE.PRM.UNER,Burkina Faso,BFA,1286934,1334423,1316332,993023,1002411,1014803,1093912,1240018,..
"Children out of school, primary",SE.PRM.UNER,Burundi,BDI,561696,543236,508520,30742,50097,140041,431613,456804,..
"Children out of school, primary",SE.PRM.UNER,Cabo Verde,CPV,3419,3665,4134,6066,5532,5828,6905,..,..
"Children out of school, primary",SE.PRM.UNER,Cambodia,KHM,..,..,..,26274,20855,..,159427,253273,..
"Children out of school, primary",SE.PRM.UNER,Cameroon,CMR,..,..,..,329503,197827,..,192493,175616,..
"Children out of school, primary",SE.PRM.UNER,Canada,CAN,..,..,..,..,12275,14413,91895,..,..
"Children out of school, primary",SE.PRM.UNER,Cayman Islands,CYM,50,38,..,78,10,93,727,696,..
"Children out of school, primary",SE.PRM.UNER,Central African Republic,CAF,..,..,..,340111,329596,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Chad,TCD,710600,674722,674744,772501,..,478939,785910,804214,..
"Children out of school, primary",SE.PRM.UNER,Channel Islands,CHI,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Chile,CHL,..,..,..,52825,49382,48376,33577,19938,..
"Children out of school, primary",SE.PRM.UNER,China,CHN,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Colombia,COL,0,0,..,4332,68249,..,274954,289296,..
"Children out of school, primary",SE.PRM.UNER,Comoros,COM,..,..,..,..,..,9280,..,..,..
"Children out of school, primary",SE.PRM.UNER,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,"Congo, Rep.",COG,..,..,..,..,81471,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Costa Rica,CRI,..,..,..,1608,6720,13479,20873,21213,..
"Children out of school, primary",SE.PRM.UNER,Cote d'Ivoire,CIV,1226123,1273189,1424769,..,..,1287197,461941,438977,255973
"Children out of school, primary",SE.PRM.UNER,Croatia,HRV,492,790,882,1726,1695,2064,3137,..,..
"Children out of school, primary",SE.PRM.UNER,Cuba,CUB,678,1687,3666,20227,17534,5058,16309,32949,..
"Children out of school, primary",SE.PRM.UNER,Curacao,CUW,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Cyprus,CYP,1347,724,664,82,710,973,39,..,..
"Children out of school, primary",SE.PRM.UNER,Czechia,CZE,..,..,..,6376,2120,4853,8684,..,..
"Children out of school, primary",SE.PRM.UNER,Denmark,DNK,1032,5,..,2258,1924,2296,2078,2548,..
"Children out of school, primary",SE.PRM.UNER,Djibouti,DJI,79998,80088,..,60244,..,61449,47713,46432,..
"Children out of school, primary",SE.PRM.UNER,Dominica,DMA,37,..,2,34,69,155,811,776,..
"Children out of school, primary",SE.PRM.UNER,Dominican Republic,DOM,..,69439,109906,52377,64875,68572,119266,86746,..
"Children out of school, primary",SE.PRM.UNER,Ecuador,ECU,63203,37447,32167,14463,20595,18345,56914,70043,..
"Children out of school, primary",SE.PRM.UNER,"Egypt, Arab Rep.",EGY,1229131,1227283,1196638,1327667,1088668,..,66544,..,..
"Children out of school, primary",SE.PRM.UNER,El Salvador,SLV,84893,60847,50078,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Equatorial Guinea,GNQ,40207,44701,48081,79675,80679,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Eritrea,ERI,126294,110321,95076,173672,163921,175396,..,..,..
"Children out of school, primary",SE.PRM.UNER,Estonia,EST,..,..,..,..,..,..,1912,1613,..
"Children out of school, primary",SE.PRM.UNER,Eswatini,SWZ,..,..,..,12888,21202,26191,..,..,..
"Children out of school, primary",SE.PRM.UNER,Ethiopia,ETH,6748801,6704788,6801133,3451893,3376905,..,4446762,4326212,..
"Children out of school, primary",SE.PRM.UNER,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Fiji,FJI,5988,6350,9610,12491,11336,12888,..,2908.832031,..
"Children out of school, primary",SE.PRM.UNER,Finland,FIN,4435,4377,4041,3911,4396,4679,5088,7353,..
"Children out of school, primary",SE.PRM.UNER,France,FRA,138945,140553,149151,9824,14993,23622,3961,1333,..
"Children out of school, primary",SE.PRM.UNER,French Polynesia,PYF,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Gabon,GAB,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,"Gambia, The",GMB,95596,101691,95166,126052,122887,129446,102637,102914,104508
"Children out of school, primary",SE.PRM.UNER,Georgia,GEO,..,..,..,3999,5559,5442,1011,4376,7885
"Children out of school, primary",SE.PRM.UNER,Germany,DEU,16186,73176,67843,17059,25123,25436,43851,..,..
"Children out of school, primary",SE.PRM.UNER,Ghana,GHA,1273502,1135764,1137433,447448,533570,..,547863,..,..
"Children out of school, primary",SE.PRM.UNER,Gibraltar,GIB,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Greece,GRC,822,2384,1973,8309,10739,8551,15821,..,..
"Children out of school, primary",SE.PRM.UNER,Greenland,GRL,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Grenada,GRD,..,537,..,138.121994,..,76.05500031,3083,..,..
"Children out of school, primary",SE.PRM.UNER,Guam,GUM,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Guatemala,GTM,311134,248265,..,57393,117369,168654,181414,178653,..
"Children out of school, primary",SE.PRM.UNER,Guinea,GIN,710320,630383,601210,391141,404381,376963,391096,..,..
"Children out of school, primary",SE.PRM.UNER,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Guyana,GUY,..,..,9261,214,393,..,15777,..,..
"Children out of school, primary",SE.PRM.UNER,Haiti,HTI,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Honduras,HND,..,..,116895,187502,232196,..,278896,..,..
"Children out of school, primary",SE.PRM.UNER,"Hong Kong SAR, China",HKG,19780,18027,9681,915,960,1059,3587,3060,..
"Children out of school, primary",SE.PRM.UNER,Hungary,HUN,8689,621,90,9220,6428,9628,13998,..,..
"Children out of school, primary",SE.PRM.UNER,Iceland,ISL,218,373,298,375,337,359,476,..,..
"Children out of school, primary",SE.PRM.UNER,India,IND,13632605,15793298,10033437,1625922,1542281,529431,2758325.75,180671.8438,1722439.875
"Children out of school, primary",SE.PRM.UNER,Indonesia,IDN,626982,689372,727446,498864,76920,255860,407290.625,345715.9375,..
"Children out of school, primary",SE.PRM.UNER,"Iran, Islamic Rep.",IRN,..,195308,155952,17049,19737,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Iraq,IRQ,..,..,641206,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Ireland,IRL,795,952,83,621,294,376,4254,..,..
"Children out of school, primary",SE.PRM.UNER,Isle of Man,IMN,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Israel,ISR,28407,27775,32918,15028,14647,16591,37652,..,..
"Children out of school, primary",SE.PRM.UNER,Italy,ITA,6009,5633,7617,8261,9516,25091,41930,..,..
"Children out of school, primary",SE.PRM.UNER,Jamaica,JAM,38726,41327,43712,..,..,..,39784,22505,..
"Children out of school, primary",SE.PRM.UNER,Japan,JPN,..,..,..,..,..,2090,1885,..,..
"Children out of school, primary",SE.PRM.UNER,Jordan,JOR,..,90930,95314,141676,141819,100506,..,..,..
"Children out of school, primary",SE.PRM.UNER,Kazakhstan,KAZ,20808,20602,18110,21434,12947,19097,136287,136657,68819
"Children out of school, primary",SE.PRM.UNER,Kenya,KEN,1471179,1609948,829698,..,1191655,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Kiribati,KIR,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,"Korea, Rep.",KOR,92431,85209,50430,30663,36021,65766,39299,29036,..
"Children out of school, primary",SE.PRM.UNER,Kosovo,XKX,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Kuwait,KWT,8915,2961,3828,148,3958,10717,..,..,..
"Children out of school, primary",SE.PRM.UNER,Kyrgyz Republic,KGZ,46269,39966,38346,20906,16773,11690,32024,37815,4662
"Children out of school, primary",SE.PRM.UNER,Lao PDR,LAO,192031,175487,146179,50015,49717,34152,44312,60444,..
"Children out of school, primary",SE.PRM.UNER,Latvia,LVA,..,..,..,852,1639,2115,1525,1724,..
"Children out of school, primary",SE.PRM.UNER,Lebanon,LBN,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Lesotho,LSO,77104,68131,60898,47776,45015,41944,..,89723,96950
"Children out of school, primary",SE.PRM.UNER,Liberia,LBR,..,..,..,398826,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Libya,LBY,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Liechtenstein,LIE,..,..,16,24,29,..,16,..,..
"Children out of school, primary",SE.PRM.UNER,Lithuania,LTU,639,480,197,..,..,148,307,..,..
"Children out of school, primary",SE.PRM.UNER,Luxembourg,LUX,1067,934,1517,1809,695,980,681,..,..
"Children out of school, primary",SE.PRM.UNER,"Macao SAR, China",MAC,5462,3930,3756,1640,2040,1728,5067,7072,..
"Children out of school, primary",SE.PRM.UNER,Madagascar,MDG,845173,867491,662194,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Malawi,MWI,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Malaysia,MYS,60673,170459,199214,150064,127308,111014,121231,145204,..
"Children out of school, primary",SE.PRM.UNER,Maldives,MDV,915,1309,..,1858,2454,2637,..,..,..
"Children out of school, primary",SE.PRM.UNER,Mali,MLI,..,990059,1004826,878193,984188,1148183,..,..,..
"Children out of school, primary",SE.PRM.UNER,Malta,MLT,..,..,..,13,63,207,1431,1988,..
"Children out of school, primary",SE.PRM.UNER,Marshall Islands,MHL,..,2087,..,4,..,..,168,142,..
"Children out of school, primary",SE.PRM.UNER,Mauritania,MRT,182900,193679,185381,162801,180650,180653,..,..,..
"Children out of school, primary",SE.PRM.UNER,Mauritius,MUS,506,357,380,2529,5662,3687,2675,..,..
"Children out of school, primary",SE.PRM.UNER,Mexico,MEX,23211,34103,36972,27853,31456,36338,44228,45259,..
"Children out of school, primary",SE.PRM.UNER,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,2219,2204,..
"Children out of school, primary",SE.PRM.UNER,Moldova,MDA,0,0,2347,11940,11918,11690,433,459,..
"Children out of school, primary",SE.PRM.UNER,Monaco,MCO,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Mongolia,MNG,18200,18041,30159,4422,7254,11414,20249,20338,..
"Children out of school, primary",SE.PRM.UNER,Montenegro,MNE,..,..,803,442,1014,..,517,39,..
"Children out of school, primary",SE.PRM.UNER,Morocco,MAR,659702,550342,478231,260509,276599,223948,13854,21600,..
"Children out of school, primary",SE.PRM.UNER,Mozambique,MOZ,1291749,1472819,..,372694,350082,283223,..,65327,..
"Children out of school, primary",SE.PRM.UNER,Myanmar,MMR,347175,436757,304449,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Namibia,NAM,39209,36538,36502,..,8305,922,..,..,..
"Children out of school, primary",SE.PRM.UNER,Nauru,NRU,..,..,..,..,271,..,..,219,..
"Children out of school, primary",SE.PRM.UNER,Nepal,NPL,..,..,774245,71650,58372,..,39278.19922,29764.83594,105716.2344
"Children out of school, primary",SE.PRM.UNER,Netherlands,NLD,..,..,..,..,..,..,2114,..,..
"Children out of school, primary",SE.PRM.UNER,New Caledonia,NCL,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,New Zealand,NZL,..,..,..,..,..,2264,5306,..,..
"Children out of school, primary",SE.PRM.UNER,Nicaragua,NIC,115072,62479,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Niger,NER,1322766,1310586,1295576,1201117,1211988,1117725,1607171,1667236,1841848
"Children out of school, primary",SE.PRM.UNER,Nigeria,NGA,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,North Macedonia,MKD,707,4319,6681,..,13644,12270,9980,10526,..
"Children out of school, primary",SE.PRM.UNER,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Norway,NOR,2267,2361,2519,827,1150,1122,4216,..,..
"Children out of school, primary",SE.PRM.UNER,Oman,OMN,50471,50020,39427,717,4442,3270,37938,40605,..
"Children out of school, primary",SE.PRM.UNER,Pakistan,PAK,..,..,..,..,..,..,7684793,..,..
"Children out of school, primary",SE.PRM.UNER,Palau,PLW,..,..,..,..,..,52,31,..,..
"Children out of school, primary",SE.PRM.UNER,Panama,PAN,13496,3832,..,15546,19702,27297,19756,..,..
"Children out of school, primary",SE.PRM.UNER,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Paraguay,PRY,5937,5475,5937,26879,29832,..,92806,91610,..
"Children out of school, primary",SE.PRM.UNER,Peru,PER,21723,6192,65264,24649,..,..,3001,9176,..
"Children out of school, primary",SE.PRM.UNER,Philippines,PHL,1056151,1058027,1157167,..,..,..,1455079,1339277,..
"Children out of school, primary",SE.PRM.UNER,Poland,POL,29178,30693,28806,69263,73980,81415,3160,968,..
"Children out of school, primary",SE.PRM.UNER,Portugal,PRT,1821,90,520,62,1246,799,402,..,..
"Children out of school, primary",SE.PRM.UNER,Puerto Rico,PRI,..,..,..,30346,21165,15456,..,..,..
"Children out of school, primary",SE.PRM.UNER,Qatar,QAT,6952,6666,8743,3614,429,3137,..,..,..
"Children out of school, primary",SE.PRM.UNER,Romania,ROU,6540,13560,41029,34853,53033,..,92551,..,..
"Children out of school, primary",SE.PRM.UNER,Russian Federation,RUS,..,..,..,256200,149898,171685,26811,139533,..
"Children out of school, primary",SE.PRM.UNER,Rwanda,RWA,..,254503,176519,..,..,..,174116,..,..
"Children out of school, primary",SE.PRM.UNER,Samoa,WSM,592,..,..,1175,1613,..,382.2130127,330.2909851,..
"Children out of school, primary",SE.PRM.UNER,San Marino,SMR,..,..,..,..,78,..,40,38,..
"Children out of school, primary",SE.PRM.UNER,Sao Tome and Principe,STP,..,1170,987,1907,2275,2814,..,..,..
"Children out of school, primary",SE.PRM.UNER,Saudi Arabia,SAU,..,..,..,..,..,165700,89631,74973,..
"Children out of school, primary",SE.PRM.UNER,Senegal,SEN,..,..,551084,554104,513840,556553,709093,741881,..
"Children out of school, primary",SE.PRM.UNER,Serbia,SRB,..,..,..,9398,9544,8012,9820,32502,..
"Children out of school, primary",SE.PRM.UNER,Seychelles,SYC,914,497,489,..,..,16,343,200,..
"Children out of school, primary",SE.PRM.UNER,Sierra Leone,SLE,..,..,..,..,71676,17418,..,..,..
"Children out of school, primary",SE.PRM.UNER,Singapore,SGP,..,..,..,..,..,..,1520,..,..
"Children out of school, primary",SE.PRM.UNER,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Slovak Republic,SVK,1858,5518,6224,11257,12083,12578,10060,6651,..
"Children out of school, primary",SE.PRM.UNER,Slovenia,SVN,1925,2347,2073,2394,2188,2207,2011,1596,..
"Children out of school, primary",SE.PRM.UNER,Solomon Islands,SLB,..,..,..,..,..,1860,..,..,..
"Children out of school, primary",SE.PRM.UNER,Somalia,SOM,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,South Africa,ZAF,1542556,1381741,1226385,..,..,..,568104,..,..
"Children out of school, primary",SE.PRM.UNER,South Sudan,SSD,..,..,..,923297,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Spain,ESP,576,1002,2051,53950,64111,75200,52881,..,..
"Children out of school, primary",SE.PRM.UNER,Sri Lanka,LKA,30360,33440,43441,125483,133554,5261.341797,55438,..,..
"Children out of school, primary",SE.PRM.UNER,St. Kitts and Nevis,KNA,122,7,119,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,St. Lucia,LCA,1423,45,59,1195,1268,1114,549,311,..
"Children out of school, primary",SE.PRM.UNER,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,St. Vincent and the Grenadines,VCT,224,747,949,107,26,66.04799652,..,188.9100037,..
"Children out of school, primary",SE.PRM.UNER,Sudan,SDN,..,..,..,2043241,2270133,2267255,..,..,..
"Children out of school, primary",SE.PRM.UNER,Suriname,SUR,..,..,..,11443,11234,11572,12589,..,..
"Children out of school, primary",SE.PRM.UNER,Sweden,SWE,3016,2506,2457,13923,3280,5448,3811,4274,..
"Children out of school, primary",SE.PRM.UNER,Switzerland,CHE,3388,924,1196,4576,6515,212,1236,1399,..
"Children out of school, primary",SE.PRM.UNER,Syrian Arab Republic,SYR,64535,65949,37456,20288,20929,845091,1035397,844389,643032
"Children out of school, primary",SE.PRM.UNER,Tajikistan,TJK,35937,24727,32356,49130,59003,65265,..,..,..
"Children out of school, primary",SE.PRM.UNER,Tanzania,TZA,2703656,1728926,1171583,..,1152420,1430935,1745627,..,..
"Children out of school, primary",SE.PRM.UNER,Thailand,THA,..,..,..,..,..,..,81923,10441.99902,106430
"Children out of school, primary",SE.PRM.UNER,Timor-Leste,TLS,..,..,..,7164,11905,12060,..,..,..
"Children out of school, primary",SE.PRM.UNER,Togo,TGO,103329,72654,103307,..,..,..,13619,12961,..
"Children out of school, primary",SE.PRM.UNER,Tonga,TON,32,..,..,..,384,665,242.7420044,100.0350037,..
"Children out of school, primary",SE.PRM.UNER,Trinidad and Tobago,TTO,4888,12333,11382,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Tunisia,TUN,72355,47773,42347,19354,10842,8014,13122,21781,..
"Children out of school, primary",SE.PRM.UNER,Turkiye,TUR,..,..,..,..,..,411,11341,..,..
"Children out of school, primary",SE.PRM.UNER,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Turks and Caicos Islands,TCA,..,91,438,..,..,..,136.5429993,..,..
"Children out of school, primary",SE.PRM.UNER,Tuvalu,TUV,..,..,..,..,..,..,16,38,..
"Children out of school, primary",SE.PRM.UNER,Uganda,UGA,..,..,..,444984,459380,357697,..,..,..
"Children out of school, primary",SE.PRM.UNER,Ukraine,UKR,..,32157,159674,137366,160292,182253,299855,..,..
"Children out of school, primary",SE.PRM.UNER,United Arab Emirates,ARE,..,17624,17752,30768,12712,6081,..,..,..
"Children out of school, primary",SE.PRM.UNER,United Kingdom,GBR,2110,1182,1895,45981,80776,82755,1026,152626,..
"Children out of school, primary",SE.PRM.UNER,United States,USA,..,..,..,..,..,711515,996160,965853,..
"Children out of school, primary",SE.PRM.UNER,Uruguay,URY,..,..,..,3545,4267,1170,562,889.8740234,..
"Children out of school, primary",SE.PRM.UNER,Uzbekistan,UZB,..,..,..,110137,105458,91337,44388,99927,106711
"Children out of school, primary",SE.PRM.UNER,Vanuatu,VUT,2564,2164,2347,..,..,..,2451,4160,..
"Children out of school, primary",SE.PRM.UNER,"Venezuela, RB",VEN,236170,122638,180576,172060,174464,194981,..,..,..
"Children out of school, primary",SE.PRM.UNER,Viet Nam,VNM,0,28129,..,136272,75364,0,..,..,..
"Children out of school, primary",SE.PRM.UNER,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,West Bank and Gaza,PSE,32836,29078,29309,45038,35531,35954,41961,50503,..
"Children out of school, primary",SE.PRM.UNER,"Yemen, Rep.",YEM,1448494,..,1242821,..,926916,930922,..,..,..
"Children out of school, primary",SE.PRM.UNER,Zambia,ZMB,646274,602644,..,191208,158181,249170,..,..,..
"Children out of school, primary",SE.PRM.UNER,Zimbabwe,ZWE,42236,100455,126586,..,132003,163860,189407,171679,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Afghanistan,AFG,..,180,190,550,640,670,380,360,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Albania,ALB,1280,1370,1650,4410,4360,4540,6100,6770,7570
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Algeria,DZA,1730,1840,2100,5100,5690,6030,4170,4490,4960
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Andorra,AND,..,..,..,..,..,..,44350,50080,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Angola,AGO,390,590,710,3410,4160,4710,1640,1870,2130
